location,season,weather_cond,humidity,wind_speed,pressure,temperature
Bangkok,Summer,Cloudy,91.40840216,7.24718669,1010.532198,26.22347292
Chiang Mai,Summer,Sunny,90.58412451,18.17778342,1018.348562,24.63444822
Phuket,Rainy,Cloudy,36.05552565,19.24130947,1014.514394,29.74280781
Phuket,Summer,Sunny,27.37534431,24.69511321,994.0947846,39.68036539
Chiang Mai,Rainy,Cloudy,51.56334514,10.85838296,,24.43877877
Phuket,Rainy,Cloudy,,18.81406863,995.9204666,24.77864937
Phuket,Winter,Cloudy,94.73272706,28.68393444,994.850069,16.43058314
Khon Kaen,Rainy,Overcast,83.17741794,17.12380121,1005.969742,19.98512502
Bangkok,Summer,Sunny,22.3373154,11.8365526,996.112592,37.38177124
Khon Kaen,Winter,Overcast,50.91430571,28.58153267,991.20395,19.02349525
Chiang Mai,Winter,Overcast,63.36233304,15.1225495,999.2875013,16.49583509
Bangkok,Winter,Sunny,88.60783498,21.56124246,998.6517411,16.20283519
Khon Kaen,Summer,Cloudy,71.98809342,28.21809164,998.5811203,29.22871717
Chiang Mai,Summer,Sunny,62.19508544,21.7674232,1003.535481,29.61006917
Phuket,Summer,Overcast,53.90703471,11.64930302,1006.73105,27.49928903
Chiang Mai,Winter,Cloudy,78.87989766,22.55270619,1011.712719,15.69718521
Khon Kaen,Summer,Cloudy,,28.13344993,1018.733681,35.86261932
Phuket,Rainy,Sunny,78.99648935,4.153057095,,26.33166583
Phuket,Summer,Overcast,52.66365109,19.42924604,1001.364166,28.18594402
Chiang Mai,Rainy,Sunny,48.39594381,5.068725374,991.5826056,27.95652079
Chiang Mai,Rainy,Overcast,64.20225529,27.11792107,1004.369514,22.1233177
Chiang Mai,Rainy,Cloudy,53.04855284,6.370596095,1012.022903,21.85924912
Bangkok,Rainy,,30.49052624,8.546727238,1017.335509,26.46282598
Bangkok,Summer,Sunny,52.03397944,8.257431995,1008.330222,32.16869868
Chiang Mai,Summer,Cloudy,75.1553073,1.809410533,995.3592675,25.08586321
Chiang Mai,Rainy,Sunny,40.84497688,5.618939423,1009.106242,28.17309964
Khon Kaen,Rainy,Cloudy,35.85091872,16.75157625,1016.230114,27.89483569
Bangkok,Summer,Sunny,89.88113868,3.903061251,1008.033614,28.92406935
Khon Kaen,Summer,Overcast,45.88344888,29.78567367,1000.709006,30.8322941
Khon Kaen,Rainy,Cloudy,83.34143715,17.47139474,991.8957142,19.09631024
Chiang Mai,Winter,Sunny,77.68683612,18.01369925,1007.864042,16.3769838
Bangkok,Winter,Cloudy,59.1302995,21.73976355,1012.702084,20.31520998
Bangkok,Rainy,Sunny,34.32857129,20.78625385,995.6879213,33.89102868
Phuket,Rainy,,75.42920424,18.48251241,1016.230018,21.65760903
Bangkok,Rainy,Sunny,,20.86292138,1000.637229,22.53824229
Phuket,Summer,Sunny,,28.51966562,990.2657838,28.34235927
Bangkok,Rainy,Overcast,23.79741618,1.191995271,1011.227547,31.22663013
Phuket,Winter,Overcast,,23.71913932,993.7305931,14.70065734
Khon Kaen,Summer,Sunny,26.78154529,20.20768797,997.3772994,38.7212926
Phuket,Summer,Overcast,51.99570474,20.54765982,995.0363531,29.64364682
Bangkok,Summer,Cloudy,91.02090289,11.70345769,998.0200953,26.13231559
Khon Kaen,Summer,Sunny,80.69432061,24.07350697,993.0574073,27.88355208
Bangkok,Winter,Cloudy,78.32732956,25.2535723,1019.583382,17.44326636
Bangkok,Summer,Cloudy,66.56689649,27.08252567,1012.651122,28.0754828
Khon Kaen,Summer,Cloudy,29.62584097,27.84405192,996.8248822,33.63488646
Chiang Mai,Winter,Sunny,94.28148751,28.33596391,1006.512907,14.68644939
Phuket,Summer,Sunny,55.62150359,14.49472085,1001.724053,34.99444005
Chiang Mai,Rainy,Overcast,36.3214878,11.66913239,1013.092187,21.93483069
Phuket,Summer,Overcast,71.15816917,27.93560819,999.4161172,28.31538137
Chiang Mai,Summer,Overcast,64.63576447,21.25925028,996.1875004,24.08012252
Phuket,Rainy,Overcast,47.53712117,10.81909955,995.6646413,26.71926822
Bangkok,Summer,Sunny,75.06554695,10.44903426,998.1695517,29.3014134
Chiang Mai,Summer,Sunny,78.00246595,19.58303408,1014.711483,25.24703491
Chiang Mai,Winter,Sunny,29.25156002,20.1811719,1009.081679,27.2415664
Bangkok,Rainy,Cloudy,81.71836581,17.86824046,990.9527243,22.99110393
Khon Kaen,Summer,Overcast,79.27432709,18.00838995,1007.022423,24.83690073
Chiang Mai,Rainy,Sunny,38.46940653,28.52079365,1008.617318,26.66329633
Phuket,Summer,Overcast,28.32561126,14.63963088,,30.20689716
Phuket,Rainy,Overcast,53.60687443,22.98880193,1008.185466,24.47995541
Phuket,Rainy,Sunny,,17.58301792,1007.293499,31.91582107
Bangkok,Summer,Sunny,90.99482573,3.843196974,1012.43707,27.43805542
Chiang Mai,Winter,Overcast,92.0352359,8.555017435,1004.89614,11.0045701
Khon Kaen,Rainy,Sunny,50.12120664,12.22054525,1006.718435,31.1980219
Khon Kaen,Rainy,Cloudy,71.44950558,17.38680691,992.6544319,25.49637341
Chiang Mai,Summer,Sunny,37.01444619,21.20728387,1007.235172,32.66443869
Khon Kaen,Rainy,Overcast,82.77880383,21.49308306,1011.980848,18.62631809
Bangkok,Summer,Sunny,88.17950205,4.580295291,1015.605748,28.15125863
Khon Kaen,Rainy,Cloudy,91.03025257,1.490292713,994.5630631,20.5444949
Khon Kaen,Summer,,63.64829053,16.16845821,999.7492184,31.69205384
Phuket,Rainy,Cloudy,67.89321545,18.81406863,995.9204666,24.77864937
Chiang Mai,Rainy,Sunny,47.06763452,16.33286935,1019.378345,23.0366977
Phuket,Rainy,Overcast,50.40831817,28.50229892,1016.185105,25.88950588
Bangkok,Winter,Overcast,64.85616639,7.837178565,990.7802473,16.11602295
Khon Kaen,Rainy,Cloudy,25.65136538,23.07801092,997.5888544,30.7223412
Bangkok,Rainy,Overcast,77.81750269,8.222616213,1000.744095,20.40288658
Bangkok,Rainy,Cloudy,92.71264943,24.93640179,1005.360632,20.27169817
Phuket,Winter,Cloudy,73.97392271,3.107916465,1015.589117,16.19554143
Khon Kaen,Winter,Sunny,37.52451667,14.05741591,990.6689121,25.79058451
Bangkok,Summer,Sunny,65.82062046,25.06093943,991.0363823,28.55200353
Bangkok,Winter,Cloudy,25.19517582,17.46535352,1016.512606,25.37358123
Chiang Mai,Rainy,Sunny,25.45995356,6.20731658,991.7889765,33.46598416
Chiang Mai,Rainy,Cloudy,70.75602442,14.29752428,999.9620472,21.25574065
Chiang Mai,Summer,,72.38385892,21.73980288,1002.978831,23.29180271
Khon Kaen,Summer,Cloudy,42.90689205,1.774091986,992.9024117,31.54865044
Bangkok,Rainy,Overcast,77.42064444,13.08583498,999.957159,22.55064881
Chiang Mai,Winter,Sunny,91.55814285,11.53089289,1017.521455,15.45121795
Phuket,Rainy,Overcast,44.43803598,12.28434678,993.3963102,27.74281991
Phuket,Rainy,Sunny,45.60554017,20.01564801,1005.850089,30.90462475
Bangkok,Rainy,Cloudy,66.24870779,5.529908921,990.2420209,25.05614551
Bangkok,Rainy,Sunny,37.89748753,8.071200098,1004.800607,29.9987427
Bangkok,Summer,Overcast,85.5906057,20.62011021,1015.986231,22.84161148
Chiang Mai,Rainy,Cloudy,71.36447606,6.989151938,992.6804231,21.22095667
Khon Kaen,Winter,Cloudy,67.69101931,19.21774081,996.9806035,20.37660664
Bangkok,Rainy,,74.98281421,9.842489531,995.0874238,26.20733982
Phuket,Winter,Overcast,39.27712191,28.05207559,1008.56796,22.52080793
Khon Kaen,Winter,Cloudy,71.73145432,13.6661531,1014.994728,18.97039889
Phuket,Summer,Cloudy,38.61696689,9.921108526,1009.775281,34.71122997
Chiang Mai,Summer,Overcast,56.26492802,10.96474395,1005.866418,25.49399958
Phuket,Winter,Sunny,82.29108078,7.008886924,1019.339929,21.1662146
Phuket,Summer,Overcast,76.59579743,27.29691672,990.9636559,25.35132731
Chiang Mai,Rainy,Cloudy,49.7502922,6.571278766,1013.328852,24.15074813
Chiang Mai,Summer,Cloudy,82.33692185,9.195707243,994.1107172,20.93570359
Khon Kaen,Winter,Overcast,84.12809308,14.34813368,1002.672068,12.51818422
Phuket,Summer,Sunny,54.49477848,21.61555517,1003.091611,32.27397282
Phuket,Rainy,Overcast,37.39786639,12.37038067,995.3170075,26.76806328
Chiang Mai,Rainy,Overcast,,0.014424162,998.6940527,22.9140404
Bangkok,Winter,Overcast,60.6321547,27.87583604,1002.197562,19.72664516
Bangkok,Rainy,Sunny,73.37967436,6.156115735,1010.055796,25.97946591
Chiang Mai,Summer,Overcast,28.08267518,9.124327883,1007.927605,31.54075732
Chiang Mai,Summer,Overcast,22.60720291,1.00652072,1010.421718,33.70456233
Chiang Mai,Summer,Cloudy,34.75361521,28.58014437,1005.810561,29.19596847
Chiang Mai,Rainy,Cloudy,55.48199779,14.06233986,996.9010856,20.39246732
Chiang Mai,Summer,Sunny,40.09923522,23.24951117,1009.272469,30.83253108
Khon Kaen,Winter,Sunny,55.28414547,19.25454813,993.3338051,22.9512568
Phuket,Summer,Sunny,79.66943242,20.35708782,1009.837889,27.6255624
Phuket,Rainy,Cloudy,59.2028862,22.77806165,1015.847761,29.89425628
Khon Kaen,Rainy,Cloudy,44.2534719,15.7600575,1011.129275,27.84960322
Phuket,Summer,Cloudy,39.94952476,10.43044802,1005.738957,34.31934939
Bangkok,Summer,Cloudy,49.45008151,19.01289645,1018.096859,32.2144427
Chiang Mai,Summer,Sunny,,29.56449026,1009.862171,29.20471418
Phuket,Winter,Overcast,47.19715645,4.15247313,1012.982113,21.16934575
Phuket,Winter,Sunny,90.25397019,2.49600981,,21.06858079
Phuket,Summer,Overcast,94.91325202,0.154691652,1002.987176,23.58969792
Chiang Mai,Rainy,Cloudy,76.67160416,26.79409097,991.4925456,21.17239151
Phuket,Winter,Cloudy,34.81726316,25.10447485,997.5931547,28.40484075
Phuket,Summer,Cloudy,81.57167701,19.94416242,1012.86064,30.27079063
Phuket,Summer,Overcast,92.09236496,-3.156657542,992.8149934,23.64475078
Khon Kaen,Winter,Cloudy,51.56182387,21.83472226,999.7830188,21.28443223
Khon Kaen,Rainy,Cloudy,42.31720207,15.30441814,990.004322,29.08529909
Phuket,Rainy,Overcast,57.67920788,20.69660313,1012.539184,24.28062628
Bangkok,Summer,Cloudy,88.95177316,6.797952938,996.8844108,25.8055769
Chiang Mai,Winter,Sunny,36.39692791,22.3387435,1019.261616,25.75634204
Khon Kaen,Rainy,Sunny,65.01550518,4.50145775,991.158183,27.72330695
Bangkok,Rainy,Cloudy,33.01060552,11.19165909,1019.544262,30.32572963
Bangkok,Rainy,Sunny,71.13728407,14.28401314,999.6589807,25.44510184
Chiang Mai,Rainy,Cloudy,62.76341431,20.74344267,1019.042536,24.13207874
Chiang Mai,Summer,Sunny,27.72670865,14.38639066,995.0536969,36.0920197
Chiang Mai,Rainy,Cloudy,88.01198014,13.55767882,997.7440473,16.81061471
Phuket,Winter,Cloudy,63.61820196,29.79400258,1003.393434,22.23746437
Phuket,Rainy,Cloudy,84.38072676,20.56987865,1002.016245,23.31285047
Phuket,Rainy,Overcast,53.55082025,4.846055899,1019.336053,26.0853915
Phuket,Rainy,Overcast,31.98593581,28.2348707,,28.33488321
Bangkok,Rainy,Sunny,52.47002154,8.483409281,1007.549031,28.522682
Chiang Mai,Summer,Cloudy,71.78412099,16.56534012,1017.487804,25.2118629
Bangkok,Summer,Overcast,34.73314305,29.17594882,1012.341156,30.69144858
Chiang Mai,Summer,Overcast,55.58621987,28.68589291,1001.330705,25.53485601
Phuket,Rainy,Overcast,21.91507153,4.963315268,1000.803851,28.12512007
Phuket,Rainy,Cloudy,73.80599802,24.9512681,1002.66448,25.11660733
Phuket,Summer,Sunny,34.06554479,7.078978068,995.7867131,36.6386644
Khon Kaen,Rainy,Cloudy,65.52893896,19.28368547,1004.188687,27.02378742
Bangkok,Summer,Sunny,44.3374413,15.02425262,991.4616175,33.75597517
Phuket,Rainy,Overcast,50.07490218,8.379823797,1006.034685,26.93413899
Bangkok,Rainy,Overcast,21.67268165,18.74734033,1007.684681,29.14577577
Chiang Mai,Winter,Cloudy,27.1623207,23.24145763,1019.321368,21.23785707
Phuket,Rainy,Overcast,,10.06657323,994.963395,30.6803227
Chiang Mai,Winter,Cloudy,91.7321223,19.42753685,1008.249547,16.05120134
Chiang Mai,Rainy,Sunny,40.84497688,5.618939423,1009.106242,28.17309964
Bangkok,Summer,Sunny,23.75336151,20.36280962,1012.151508,36.7232853
Bangkok,Summer,Overcast,35.48437422,5.415428093,992.1629694,34.97811132
Khon Kaen,Rainy,Cloudy,40.55665147,26.66801918,995.7244417,28.59960705
Bangkok,Rainy,Cloudy,83.07786465,12.00269027,1001.378619,21.64058857
Chiang Mai,Rainy,Cloudy,31.46699877,22.82184241,1001.38422,26.38235491
Khon Kaen,Summer,Cloudy,76.76206907,24.71089561,,27.25237316
Phuket,Winter,Cloudy,92.3611809,11.82716656,1009.677593,17.00903364
Phuket,Rainy,Overcast,69.74916928,24.38521527,1005.750505,21.02446102
Chiang Mai,Summer,,,16.42208004,1008.890893,21.55526755
Chiang Mai,Summer,Cloudy,33.71045772,8.983073002,1003.544015,28.85995292
Phuket,Rainy,Cloudy,64.59054664,4.316465297,1015.497098,26.00557448
Phuket,Winter,Sunny,23.68567505,1.674565269,996.4040123,29.29499104
Khon Kaen,Winter,Cloudy,44.81735783,28.71920675,1014.627742,20.53472066
Bangkok,Rainy,Cloudy,69.85236863,17.24093672,1014.703983,26.63507857
Khon Kaen,Rainy,Cloudy,60.11022087,14.01627228,1001.383017,26.51455423
Phuket,Rainy,Cloudy,57.83742125,19.32285605,1002.9029,25.80766485
Khon Kaen,Rainy,,26.8171081,4.746180299,1000.608943,27.5899105
Phuket,Winter,Cloudy,62.94410322,16.85022533,994.944543,23.2388138
Chiang Mai,Summer,Sunny,33.42322191,26.50032637,1003.492627,31.97643221
Phuket,Winter,Overcast,52.27623921,16.01586467,1000.137061,17.87634538
Chiang Mai,Summer,Sunny,37.3269134,4.549954807,1013.389531,32.89268412
Chiang Mai,Winter,Cloudy,30.13202301,26.34452228,1003.427627,19.86694202
Chiang Mai,Summer,Cloudy,61.60909776,5.003682376,,28.24470866
Phuket,Summer,Sunny,21.44457446,-20.88287911,995.2138383,37.00001819
Phuket,Rainy,Sunny,74.26304594,4.54266347,1009.943442,25.78387548
Bangkok,Rainy,Cloudy,29.36137162,4.724709383,996.1499055,29.68127089
Phuket,Summer,Sunny,64.59835501,25.98515605,996.3543812,32.50640296
Bangkok,Summer,Overcast,25.68515192,22.06261155,1019.085313,34.34242794
Khon Kaen,Winter,Overcast,74.78202118,21.34478556,1001.046854,18.49906416
Phuket,Rainy,Overcast,79.11049894,-45.29196623,1017.488137,22.0389753
Bangkok,Rainy,Overcast,52.62387093,27.38550175,995.6701604,23.68488332
Khon Kaen,Winter,Overcast,88.0931237,9.363884634,1002.334653,14.58471472
Chiang Mai,Rainy,Sunny,90.05365811,28.25765647,994.2761881,20.04265437
Bangkok,Rainy,Sunny,30.89536326,10.80275207,1008.836083,32.97707093
Khon Kaen,Rainy,Cloudy,47.71426025,6.0564692,1006.038218,26.02318062
Bangkok,Summer,Cloudy,46.6413211,15.87023945,1003.260515,31.00792156
Phuket,Rainy,Sunny,76.94148246,29.84570896,1003.66028,26.01547911
Chiang Mai,Rainy,Cloudy,34.91746624,28.5016854,1014.877189,25.36926788
Bangkok,Summer,Cloudy,81.04868833,16.07702284,995.9223436,24.19249266
Khon Kaen,Rainy,Cloudy,65.96064577,11.21401092,990.2821805,24.99842948
Chiang Mai,Rainy,Cloudy,51.49143979,19.9152841,,22.41117195
Phuket,Rainy,Sunny,63.98088032,2.541648557,1003.882075,27.65921699
Bangkok,Rainy,Sunny,66.92558097,27.00394343,1010.124309,24.78234046
Phuket,Rainy,Cloudy,,8.757061858,1006.478098,24.53473702
Phuket,Winter,Sunny,91.33941805,1.56605557,1016.219028,17.77958292
Khon Kaen,Winter,Sunny,66.18079474,1.047848075,1001.211248,21.4844321
Khon Kaen,Rainy,Sunny,56.84567732,12.7290029,1018.437063,28.078999
Phuket,Winter,Cloudy,60.70043761,28.1055997,999.5657997,20.53650369
Bangkok,Summer,Cloudy,25.77507999,19.73261622,1015.256739,34.36582587
Phuket,Rainy,Overcast,65.86308152,6.241634524,1012.557641,24.71113801
Khon Kaen,Rainy,Cloudy,83.84299132,23.94586443,1006.799656,23.03916195
Phuket,Winter,Cloudy,52.94289021,9.65654943,1000.055037,20.35722394
Phuket,Rainy,Sunny,76.5225351,21.69947063,1000.447291,26.33949638
Chiang Mai,Rainy,Sunny,20.1225415,28.20182871,1001.061998,32.33779019
Khon Kaen,Rainy,Cloudy,72.91783265,10.5780469,1007.909815,21.80362825
Bangkok,Rainy,Overcast,58.5721577,-9.739831102,1014.213449,23.55963624
Bangkok,Summer,,38.94577927,3.343669582,991.4815697,37.28871411
Bangkok,Rainy,Overcast,58.97970007,10.78258852,998.9941896,25.20646619
Chiang Mai,Summer,Sunny,40.13962793,2.476845509,1000.16568,32.00544572
Khon Kaen,Summer,Cloudy,48.1875522,26.09486414,1006.972983,31.69136666
Chiang Mai,Summer,Overcast,85.79685813,27.59179078,1015.309651,21.79076708
Khon Kaen,Rainy,Sunny,80.82864985,11.24795334,1017.346798,22.48319244
Khon Kaen,Rainy,Cloudy,82.56610119,11.09036035,993.0607435,20.85814876
Khon Kaen,Winter,Cloudy,43.62764518,29.55463853,1009.625495,23.61765599
Chiang Mai,Rainy,Sunny,24.44310774,14.38758328,,31.48127494
Phuket,Rainy,Sunny,63.20134385,11.74927633,990.0239296,28.1705778
Phuket,Summer,Cloudy,69.49649401,5.966545023,997.6121902,32.210507
Chiang Mai,Rainy,Sunny,92.13855714,17.68215439,1015.899813,900
Chiang Mai,Summer,Overcast,31.57991368,27.97528961,1003.832444,30.83708701
Chiang Mai,Rainy,Cloudy,57.44920034,-13.32812232,1012.426399,22.02624213
Chiang Mai,Rainy,Cloudy,42.85867877,6.942389546,998.8467072,24.87641914
Chiang Mai,Rainy,Sunny,,28.38044186,992.1840341,23.5692668
Chiang Mai,Rainy,Cloudy,93.1926601,9.312187219,1009.73095,17.78593937
Bangkok,Summer,Sunny,35.48707852,29.10220408,1003.161716,34.29284353
Bangkok,Rainy,Overcast,79.37282275,7.473332667,1014.839985,20.3992154
Chiang Mai,Summer,Sunny,91.3506882,14.38466128,1013.467197,24.84042052
Phuket,Summer,Cloudy,83.65446765,14.92103262,990.1249382,27.45514986
Chiang Mai,Summer,Overcast,22.07443143,19.40422009,1000.256343,30.68348672
Chiang Mai,Rainy,Overcast,20.90027694,25.69279477,1001.991659,27.95124286
Chiang Mai,Summer,Overcast,92.11557932,5.116980047,,21.86078269
Phuket,Summer,Sunny,,17.55307844,1007.239755,30.26791905
Chiang Mai,Summer,Overcast,32.68939916,26.40398445,999.1475367,27.03028828
Bangkok,Summer,Cloudy,61.82709345,24.43929739,,29.14748977
Phuket,Rainy,Sunny,80.26854805,0.199607804,1005.285321,28.0628656
Khon Kaen,Summer,Overcast,37.43331424,27.57495037,1000.003152,34.03041057
Chiang Mai,Winter,Cloudy,94.52084931,-36.46386166,999.1035258,12.11890463
Bangkok,Rainy,Overcast,73.34343896,21.05370752,994.7833902,20.99036973
Phuket,Winter,Overcast,61.25501374,15.39735466,992.8338825,21.92060762
Khon Kaen,Winter,Overcast,74.50656204,6.229270472,1010.787059,15.28546419
Chiang Mai,Summer,Cloudy,89.90658131,28.44360935,1002.541698,23.57022349
Khon Kaen,Rainy,,37.15192379,22.7297959,1004.917876,29.80331244
Bangkok,Rainy,Sunny,38.37034425,17.5398625,1019.990988,31.65306303
Khon Kaen,Winter,Sunny,34.84692564,16.24021986,1002.057579,29.77674428
Khon Kaen,Rainy,Sunny,38.84150321,14.04843946,990.8950743,28.58978063
Phuket,Summer,Sunny,80.70713678,11.35809878,1002.70019,25.15665712
Bangkok,Rainy,Overcast,37.87455437,8.712632176,1000.789428,27.55810614
Chiang Mai,Summer,Overcast,78.69108834,8.263104276,997.4102778,21.79490637
Bangkok,Rainy,Sunny,82.68429872,25.70989566,1015.950093,23.28154618
Phuket,Rainy,Sunny,82.88990863,6.028590822,1003.847793,24.62975195
Bangkok,Summer,Cloudy,52.49534599,29.46226674,1012.557028,27.16387075
Phuket,Rainy,Cloudy,59.91772644,21.83693156,1001.634243,29.96992823
Bangkok,Winter,Cloudy,63.65071482,25.32463221,1009.292746,18.46743643
Khon Kaen,Summer,Sunny,66.4843115,18.30755847,995.7492142,29.41362158
Phuket,Rainy,Overcast,25.13531477,13.54277885,1004.646951,28.97353629
Bangkok,Summer,Overcast,66.28048673,25.45031664,1000.130685,28.61463367
Phuket,Summer,Cloudy,64.54459111,8.433405967,1012.242993,31.11101596
Bangkok,Winter,Sunny,44.95768089,18.82031265,998.5881892,23.34519628
Phuket,Summer,Cloudy,21.49825638,24.68140013,997.9256979,37.00270572
Khon Kaen,Summer,,25.19218881,19.09488023,1004.132498,35.31829844
Chiang Mai,Rainy,Cloudy,21.89338326,9.729154704,997.1675749,27.53810132
Chiang Mai,Rainy,Cloudy,30.98828822,-28.13261839,1019.587401,24.78649257
Phuket,Rainy,Overcast,22.18585272,24.60121323,1009.418354,29.82354915
Phuket,Rainy,Overcast,56.83507719,21.08084867,1018.520916,23.35875612
Chiang Mai,Rainy,Cloudy,36.99288791,29.13939035,1000.537918,25.87271454
Bangkok,Summer,Cloudy,69.16963754,15.44669617,1018.47549,28.46998822
Khon Kaen,Summer,Overcast,60.46154992,14.38191583,1002.879152,29.48261292
Chiang Mai,Rainy,Cloudy,60.93563682,0.799622854,990.0251924,21.12622395
Khon Kaen,Rainy,Sunny,62.70760467,-33.06716933,1017.536216,27.25381456
Bangkok,Rainy,Cloudy,,16.08138375,1002.233959,27.48077987
Bangkok,Winter,Sunny,46.92729115,19.11855948,994.3376349,20.44443269
Phuket,Summer,Overcast,55.83462821,-38.50207159,1015.831716,32.00254758
Khon Kaen,Winter,Cloudy,,29.49666662,,22.61609374
Khon Kaen,Summer,Sunny,78.80459956,5.694925331,1013.473721,29.11050188
Khon Kaen,Summer,Cloudy,23.26738316,15.4985994,996.3280482,34.65948146
Phuket,Winter,Cloudy,75.20950805,10.00556943,990.6185317,19.55592489
Bangkok,Summer,Cloudy,89.94328918,11.57614014,1011.451507,27.23212899
Bangkok,Winter,Overcast,81.23464917,9.141332701,1014.125742,14.79675191
Bangkok,Summer,Sunny,87.17356959,2.0435243,1001.11121,25.8343377
Chiang Mai,Winter,Overcast,44.99217688,13.58036583,995.833337,18.08264075
Phuket,Rainy,,,23.5602149,997.5903603,31.17682648
Khon Kaen,Rainy,Overcast,49.77582286,24.34871368,995.1719363,24.65882242
Khon Kaen,Summer,Overcast,62.76494966,15.64645451,1019.251091,29.25102565
Chiang Mai,Winter,Overcast,70.91634815,16.00967155,1011.046684,14.4271841
Phuket,Rainy,Sunny,34.70798312,12.98701826,1013.993872,34.87579356
Khon Kaen,Rainy,Overcast,49.68228946,10.26269584,1010.710544,25.97570394
Phuket,Summer,Overcast,26.78815475,22.87141512,1009.804422,34.2331941
Khon Kaen,Rainy,Cloudy,33.39284931,13.80277607,1018.204626,27.75970538
Bangkok,Winter,Cloudy,58.48825988,25.26052741,992.0682722,21.60564498
Chiang Mai,Rainy,Overcast,45.48308594,20.94888269,1011.740279,22.8997634
Bangkok,Summer,Cloudy,83.56956876,21.41631622,1012.221631,25.27543533
Phuket,Rainy,Sunny,65.2580851,11.87008428,990.8956006,26.94157912
Bangkok,Summer,Overcast,72.15490999,7.337292241,996.6403311,25.79790059
Phuket,Summer,Cloudy,25.24597982,17.20777302,1016.087127,35.35210682
Khon Kaen,Rainy,Sunny,51.83806142,12.8940237,990.4624759,31.44633177
Chiang Mai,Winter,Cloudy,55.82449615,11.45180329,1016.506035,19.53664075
Chiang Mai,Rainy,Cloudy,55.94111334,-2.686008295,996.822542,21.68453759
Khon Kaen,Rainy,Sunny,30.56000031,23.40325949,994.4780805,33.40527423
Bangkok,Summer,Cloudy,74.83950636,16.60910343,997.930441,29.16175192
Chiang Mai,Summer,Sunny,39.7839789,8.492277436,1007.819812,28.97610809
Bangkok,Rainy,Cloudy,22.9608878,9.622648409,998.7345402,31.56931088
Bangkok,Winter,Sunny,41.63927094,6.619896751,996.7691007,24.69015353
Bangkok,Rainy,Cloudy,41.04512959,14.61655434,1002.131674,25.8830346
Bangkok,Rainy,Overcast,27.04510405,14.95995565,1017.508287,29.68440333
Chiang Mai,Rainy,Sunny,79.26994092,24.0521377,1013.088803,20.49894658
Phuket,Summer,Cloudy,42.19770754,9.999049676,993.7227876,31.07244437
Bangkok,Winter,Overcast,64.85616639,7.837178565,990.7802473,16.11602295
Khon Kaen,Summer,Sunny,48.86797259,19.92400091,1012.654535,33.97176683
Phuket,Rainy,Cloudy,62.77664129,6.201331216,1003.625586,24.37886819
Chiang Mai,Winter,Overcast,76.54509342,23.18324375,1006.823329,11.94821833
Bangkok,Winter,Cloudy,63.32738798,24.54508409,,19.853398
Khon Kaen,Summer,Overcast,,5.575147664,1005.020277,21.96995225
Phuket,Rainy,Cloudy,85.55951227,28.80682758,1004.143035,25.10853796
Phuket,Winter,Sunny,72.64292801,10.04571388,1017.170624,22.79506631
Chiang Mai,Summer,Cloudy,43.14189825,22.31494107,995.25636,30.21689
Khon Kaen,Winter,Sunny,52.59456683,12.61437865,997.2407999,23.42064555
Phuket,Summer,Sunny,72.5844099,25.99187706,1011.162646,30.32948126
Phuket,Rainy,Cloudy,31.99461504,25.25217566,1019.414931,30.98495885
Khon Kaen,Summer,Sunny,24.2326032,14.88594637,993.4414783,34.8750063
Chiang Mai,Winter,Sunny,59.03916167,8.238746632,998.7505933,19.81959994
Phuket,Rainy,Cloudy,,24.80134679,994.6370262,25.61557291
Khon Kaen,Summer,Overcast,58.88454446,28.32436665,1001.478941,26.32571524
Khon Kaen,Rainy,Sunny,77.97579701,29.26058492,1008.74144,24.34576016
Chiang Mai,Rainy,Sunny,27.51937653,23.16225715,1014.959363,29.20086137
Khon Kaen,Rainy,Overcast,32.34229015,1.100025076,1002.753087,29.22978157
Bangkok,Summer,Overcast,62.91861181,0.056619571,1006.193044,29.01292426
Bangkok,Summer,Cloudy,75.7797908,8.154518178,1010.075963,28.75336698
Bangkok,Rainy,Sunny,,16.45103411,1000.681684,32.82943195
Khon Kaen,Rainy,Sunny,,16.25593151,1001.222315,33.00268101
Phuket,Summer,Overcast,58.77389426,4.71704586,997.1334115,28.83876871
Bangkok,Rainy,Cloudy,23.22844704,5.616424057,993.1935462,32.44779973
Bangkok,Rainy,Cloudy,25.22524223,19.53088393,1001.740226,32.31059276
Bangkok,Rainy,Sunny,67.12456661,7.312227457,1006.67276,26.75806383
Phuket,Rainy,Sunny,50.24956151,13.80625576,992.1072379,31.10324629
Bangkok,Rainy,Sunny,38.91245336,3.771858644,993.0420953,28.33547829
Phuket,Summer,Sunny,53.06233285,4.876827084,1003.298294,34.00913632
Chiang Mai,Winter,Cloudy,61.71069079,7.395271256,1013.195317,18.72309214
Khon Kaen,Winter,Sunny,24.42645125,25.00468172,998.4259061,27.36759708
Khon Kaen,Rainy,Cloudy,30.26002048,7.576886633,1017.916499,31.82736466
Khon Kaen,Rainy,Overcast,30.69626651,1.159438884,1016.676259,29.6325501
Chiang Mai,Summer,Cloudy,37.50959416,5.798098888,996.1304773,30.08415463
Bangkok,Summer,Sunny,77.98024753,9.561439232,1007.692197,29.54277464
Khon Kaen,Winter,,48.98358182,14.5400014,1015.8832,19.42362578
Chiang Mai,Rainy,Sunny,30.45175575,14.17669737,1001.038179,29.16030396
